Node,Time
27460,0.005449
27470,0.005445
27480,0.005422
27490,0.00547
27500,0.005424
27510,0.005502
27520,0.005449
27530,0.005448
27540,0.005589
27550,0.005461
27560,0.005443
27570,0.005482
27580,0.005435
27590,0.005492
27600,0.00549
27610,0.005443
27620,0.005461
27630,0.00543
27640,0.005504
27650,0.005667
27660,0.005464
27670,0.00549
27680,0.005489
27690,0.005439
27700,0.005519
27710,0.005561
27720,0.005469
27730,0.005537
27740,0.005492
27750,0.005476
27760,0.005668
27770,0.005496
27780,0.005505
27790,0.005546
27800,0.00548
27810,0.005642
27820,0.005485
27830,0.00553
27840,0.005528
27850,0.005478
27860,0.005503
27870,0.005784
27880,0.005501
27890,0.005519
27900,0.005593
27910,0.005565
27920,0.005496
27930,0.005591
27940,0.005604
27950,0.005557
27960,0.005586
27970,0.005596
27980,0.005523
27990,0.005559
28000,0.005543
28010,0.005511
28020,0.00561
28030,0.00554
28040,0.005571
28050,0.005542
28060,0.005827
28070,0.005577
28080,0.005615
28090,0.005593
28100,0.00557
28110,0.005586
28120,0.005584
28130,0.005606
28140,0.005611
28150,0.005614
28160,0.005592
28170,0.005583
28180,0.005587
28190,0.005599
28200,0.005655
28210,0.005552
28220,0.005642
28230,0.005812
28240,0.005573
28250,0.005582
28260,0.005606
28270,0.005681
28280,0.005682
28290,0.005615
28300,0.005701
28310,0.005644
28320,0.005594
28330,0.005817
28340,0.005644
28350,0.005577
28360,0.00566
28370,0.005593
28380,0.005669
28390,0.005609
28400,0.00561
28410,0.005769
28420,0.005639
28430,0.005685
28440,0.005619
28450,0.005672
28460,0.005601
28470,0.005684
28480,0.005632
28490,0.005633
28500,0.00569
28510,0.005698
28520,0.005826
28530,0.005675
28540,0.005639
28550,0.005637
28560,0.005701
28570,0.00567
28580,0.005646
28590,0.005713
28600,0.00568
28610,0.005671
28620,0.005723
28630,0.005845
28640,0.005679
28650,0.005666
28660,0.005662
28670,0.005787
28680,0.005736
28690,0.005646
28700,0.005698
28710,0.005664
28720,0.005685
28730,0.005692
28740,0.005944
28750,0.005685
28760,0.005704
28770,0.005692
28780,0.00569
28790,0.005792
28800,0.0057
28810,0.005756
28820,0.005747
28830,0.005775
28840,0.005738
28850,0.005934
28860,0.005775
28870,0.005758
28880,0.005737
28890,0.005782
28900,0.005772
28910,0.005756
28920,0.005748
28930,0.005731
28940,0.005747
28950,0.005729
28960,0.005913
28970,0.005725
28980,0.005815
28990,0.005713
29000,0.00578
29010,0.005818
29020,0.005734
29030,0.005761
29040,0.005856
29050,0.005768
29060,0.005761
29070,0.005753
29080,0.005797
29090,0.005802
29100,0.005794
29110,0.005996
29120,0.005897
29130,0.005773
29140,0.005847
29150,0.005875
29160,0.005754
29170,0.005773
29180,0.005805
29190,0.005854
29200,0.005894
29210,0.005821
29220,0.005794
29230,0.005808
29240,0.005843
29250,0.005783
29260,0.005854
29270,0.005833
29280,0.005801
29290,0.005839
29300,0.005782
29310,0.005854
29320,0.005851
29330,0.005863
29340,0.005859
29350,0.005795
29360,0.005822
29370,0.005849
29380,0.005825
29390,0.005854
29400,0.005847
29410,0.005899
29420,0.005895
29430,0.005871
29440,0.005845
29450,0.005862
29460,0.005857
29470,0.005824
29480,0.005879
29490,0.005861
29500,0.006098
29510,0.005944
29520,0.005827
29530,0.005937
29540,0.005864
29550,0.005867
29560,0.005926
29570,0.005869
29580,0.005884
29590,0.005915
29600,0.005898
29610,0.006127
29620,0.00591
29630,0.005883
29640,0.005926
29650,0.005886
29660,0.005911
29670,0.005928
29680,0.005944
29690,0.005893
29700,0.005959
29710,0.00591
29720,0.006099
29730,0.005925
29740,0.005903
29750,0.005928
29760,0.005972
29770,0.00592
29780,0.00591
29790,0.006001
29800,0.005934
29810,0.005894
29820,0.005954
29830,0.00612
29840,0.005946
29850,0.005947
29860,0.005951
29870,0.005927
29880,0.006028
29890,0.005931
29900,0.005935
29910,0.005965
29920,0.005941
29930,0.005982
29940,0.006142
29950,0.005936
29960,0.006056
29970,0.005984
29980,0.006013
29990,0.006093
30000,0.006021
30010,0.00597
30020,0.006004
30030,0.006005
30040,0.005961
30050,0.006162
30060,0.006159
30070,0.006107
30080,0.006001
30090,0.005978
30100,0.00606
30110,0.005979
30120,0.005983
30130,0.006284
30140,0.005978
30150,0.006023
30160,0.00604
30170,0.006034
30180,0.00599
30190,0.006068
30200,0.006005
30210,0.006034
30220,0.006218
30230,0.008484
30240,0.007389
30250,0.006106
30260,0.006041
30270,0.005988
30280,0.006017
30290,0.006058
30300,0.006053
30310,0.006018
30320,0.00604
30330,0.006032
30340,0.006007
30350,0.00606
30360,0.006054
30370,0.00607
30380,0.006165
30390,0.006195
30400,0.006055
30410,0.006103
30420,0.006054
30430,0.006123
30440,0.00607
30450,0.006063
30460,0.006164
30470,0.006048
30480,0.006215
30490,0.006074
30500,0.006043
30510,0.006148
30520,0.006104
30530,0.006091
30540,0.006076
30550,0.00607
30560,0.006052
30570,0.006291
30580,0.006127
30590,0.006357
30600,0.006087
30610,0.006087
30620,0.006092
30630,0.0061
30640,0.006155
30650,0.006127
30660,0.006122
30670,0.006117
30680,0.00612
30690,0.006081
30700,0.006302
30710,0.006091
30720,0.006137
30730,0.006084
30740,0.006184
30750,0.006179
30760,0.006127
30770,0.00614
30780,0.006157
30790,0.006178
30800,0.006184
30810,0.006288
30820,0.006135
30830,0.006152
30840,0.006114
30850,0.006233
30860,0.006122
30870,0.006181
30880,0.006145
30890,0.006139
30900,0.00616
30910,0.006154
30920,0.006318
30930,0.006202
30940,0.006168
30950,0.006144
30960,0.006186
30970,0.00625
30980,0.006214
30990,0.006248
31000,0.006225
31010,0.006232
31020,0.006179
31030,0.006329
31040,0.006206
31050,0.006239
31060,0.006214
31070,0.006231
31080,0.006158
31090,0.006182
31100,0.006483
31110,0.006248
31120,0.006252
31130,0.006215
31140,0.006222
31150,0.006218
31160,0.00623
31170,0.006187
31180,0.00627
31190,0.00624
31200,0.006293
31210,0.006212
31220,0.006188
31230,0.006261
31240,0.00622
31250,0.006249
31260,0.006206
31270,0.00628
31280,0.0062
31290,0.006324
31300,0.006204
31310,0.006249
31320,0.006264
31330,0.006224
31340,0.006266
31350,0.006233
31360,0.006222
31370,0.006328
31380,0.006221
31390,0.00629
31400,0.006243
31410,0.00624
31420,0.00627
31430,0.006282
31440,0.006238
31450,0.00633
31460,0.006444
31470,0.006339
31480,0.006282
31490,0.00628
31500,0.006442
31510,0.006246
31520,0.006287
31530,0.006319
31540,0.00626
31550,0.006327
31560,0.006317
31570,0.006562
31580,0.006273
31590,0.00627
31600,0.006339
31610,0.006414
31620,0.006343
31630,0.006286
31640,0.00628
31650,0.006409
31660,0.006617
31670,0.006391
31680,0.006423
31690,0.006333
31700,0.0064
31710,0.006318
31720,0.006427
31730,0.006297
31740,0.006358
31750,0.006333
31760,0.006302
31770,0.006432
31780,0.006429
31790,0.006547
31800,0.006373
31810,0.006347
31820,0.006378
31830,0.006387
31840,0.006382
31850,0.006367
31860,0.00636
31870,0.006337
31880,0.006451
31890,0.006356
31900,0.006579
31910,0.006338
31920,0.006573
31930,0.006412
31940,0.006382
31950,0.006479
31960,0.006343
31970,0.00639
31980,0.006467
31990,0.006395
32000,0.006359
32010,0.006523
32020,0.006511
32030,0.006407
32040,0.006515
32050,0.006899
32060,0.006405
32070,0.006387
32080,0.006408
32090,0.0064
32100,0.006433
32110,0.006447
32120,0.006476
32130,0.006391
32140,0.006426
32150,0.006426
32160,0.00642
32170,0.00644
32180,0.006463
32190,0.006418
32200,0.006424
32210,0.006411
32220,0.006409
32230,0.006509
32240,0.006432
32250,0.006508
32260,0.006417
32270,0.006446
32280,0.006444
32290,0.006465
32300,0.006509
32310,0.006527
32320,0.006467
32330,0.006465
32340,0.006425
32350,0.006489
32360,0.006464
32370,0.006466
32380,0.006582
32390,0.006483
32400,0.006458
32410,0.006514
32420,0.006453
32430,0.006501
32440,0.006644
32450,0.006536
32460,0.006491
32470,0.006479
32480,0.006482
32490,0.006503
32500,0.006586
32510,0.006527
32520,0.00651
32530,0.006496
32540,0.006524
32550,0.006675
32560,0.006501
32570,0.006505
32580,0.006516
32590,0.006483
32600,0.006562
32610,0.006525
32620,0.006609
32630,0.006558
32640,0.006508
32650,0.006503
32660,0.00672
32670,0.006579
32680,0.006551
32690,0.006697
32700,0.006599
32710,0.006594
32720,0.006592
32730,0.006554
32740,0.006574
32750,0.006539
32760,0.006537
32770,0.00674
32780,0.006548
32790,0.006548
32800,0.006572
32810,0.006545
32820,0.006571
32830,0.006555
32840,0.006556
32850,0.006565
32860,0.006645
32870,0.006637
32880,0.006821
32890,0.006623
32900,0.006579
32910,0.006585
32920,0.006618
32930,0.006639
32940,0.006636
32950,0.00666
32960,0.006641
32970,0.006978
32980,0.006686
32990,0.006875
33000,0.006578
33010,0.006644
33020,0.006658
33030,0.00663
33040,0.00669
33050,0.006612
33060,0.006606
33070,0.006611
33080,0.006701
33090,0.00666
33100,0.006582
33110,0.006691
33120,0.006624
33130,0.006635
33140,0.00674
33150,0.006655
33160,0.006649
33170,0.006615
33180,0.006677
33190,0.006931
33200,0.006732
33210,0.006613
33220,0.006714
33230,0.006744
33240,0.006627
33250,0.006663
33260,0.006679
33270,0.006684
33280,0.006666
33290,0.006643
33300,0.006669
33310,0.006759
33320,0.00669
33330,0.006722
33340,0.006718
33350,0.006687
33360,0.006694
33370,0.006677
33380,0.006688
33390,0.006677
33400,0.006688
33410,0.00667
33420,0.007001
33430,0.006744
33440,0.006759
33450,0.006748
33460,0.006693
33470,0.006725
33480,0.00672
33490,0.006797
33500,0.006723
33510,0.006743
33520,0.006707
33530,0.006931
33540,0.006768
33550,0.006746
33560,0.006713
33570,0.006714
33580,0.006781
33590,0.006712
33600,0.00714
33610,0.007474
33620,0.006793
33630,0.006826
33640,0.006979
33650,0.00678
33660,0.006748
33670,0.00673
33680,0.006767
33690,0.006821
33700,0.007975
33710,0.00712
33720,0.006863
33730,0.006908
33740,0.006826
33750,0.00703
33760,0.006821
33770,0.006853
33780,0.006793
33790,0.006791
33800,0.006797
33810,0.006836
33820,0.006845
33830,0.006794
33840,0.006799
33850,0.007256
33860,0.007021
33870,0.006866
33880,0.00685
33890,0.006896
33900,0.006818
33910,0.006814
33920,0.006895
33930,0.006854
33940,0.006826
33950,0.006889
33960,0.006874
33970,0.006998
33980,0.006856
33990,0.006845
34000,0.006939
34010,0.006892
34020,0.006865
34030,0.006883
34040,0.006869
34050,0.00683
34060,0.006878
34070,0.006902
34080,0.007022
34090,0.006858
34100,0.006898
34110,0.00693
34120,0.006915
34130,0.006947
34140,0.006967
34150,0.006913
34160,0.006922
34170,0.006977
34180,0.006914
34190,0.007036
34200,0.006922
34210,0.006976
34220,0.006887
34230,0.007066
34240,0.006913
34250,0.006893
34260,0.006902
34270,0.00692
34280,0.006886
34290,0.006999
34300,0.006985
34310,0.007014
34320,0.006978
34330,0.006929
34340,0.00691
34350,0.006932
34360,0.006912
34370,0.006969
34380,0.006924
34390,0.006913
34400,0.007005
34410,0.006929
34420,0.006983
34430,0.00705
34440,0.006908
34450,0.006939
34460,0.006991
34470,0.007013
34480,0.00697
34490,0.006977
34500,0.006979
34510,0.007143
34520,0.007289
34530,0.007033
34540,0.00698
34550,0.00699
34560,0.007002
34570,0.006975
34580,0.006999
34590,0.007021
34600,0.007056
34610,0.007028
34620,0.007132
34630,0.007013
34640,0.007212
34650,0.007076
34660,0.007023
34670,0.006967
34680,0.007024
34690,0.007007
34700,0.006983
34710,0.007163
34720,0.007316
34730,0.007189
34740,0.007081
34750,0.006996
34760,0.00704
34770,0.006979
34780,0.00708
34790,0.007014
34800,0.007038
34810,0.007026
34820,0.007013
34830,0.007058
34840,0.007196
34850,0.007074
34860,0.007104
34870,0.007009
34880,0.007078
34890,0.007033
34900,0.007064
34910,0.007032
34920,0.007076
34930,0.00707
34940,0.007045
34950,0.007249
34960,0.0071
34970,0.007239
34980,0.00709
34990,0.007206
35000,0.007096
35010,0.007082
35020,0.007111
35030,0.007178
35040,0.007106
35050,0.007107
35060,0.007304
35070,0.007109
35080,0.007057
35090,0.007112
35100,0.007124
35110,0.008559
35120,0.009658
35130,0.007945
35140,0.007385
35150,0.007129
35160,0.007113
35170,0.007149
35180,0.007162
35190,0.007143
35200,0.00739
35210,0.007141
35220,0.00714
35230,0.007153
35240,0.00732
35250,0.007305
35260,0.00721
35270,0.007133
35280,0.007206
35290,0.007207
35300,0.00712
35310,0.007161
35320,0.007146
35330,0.00721
35340,0.00714
35350,0.007124
35360,0.007186
35370,0.007214
35380,0.007186
35390,0.007271
35400,0.00718
35410,0.007163
35420,0.007177
35430,0.007246
35440,0.007153
35450,0.007235
35460,0.007282
35470,0.007201
35480,0.007175
35490,0.007402
35500,0.00719
35510,0.00728
35520,0.007231
35530,0.007169
35540,0.007213
35550,0.007186
35560,0.007246
35570,0.007306
35580,0.007255
35590,0.007245
35600,0.007445
35610,0.007345
35620,0.007165
35630,0.007241
35640,0.007228
35650,0.007234
35660,0.007257
35670,0.007209
35680,0.007246
35690,0.007204
35700,0.00728
35710,0.007405
35720,0.007307
35730,0.00721
35740,0.007312
35750,0.007272
35760,0.007259
35770,0.007229
35780,0.007274
35790,0.007284
35800,0.007226
35810,0.007284
35820,0.007427
35830,0.007286
35840,0.007332
35850,0.007347
35860,0.007263
35870,0.007247
35880,0.007291
35890,0.007274
35900,0.007313
35910,0.007296
35920,0.007303
35930,0.007476
35940,0.007395
35950,0.007299
35960,0.007294
35970,0.007337
35980,0.007419
35990,0.007303
36000,0.007309
36010,0.007415
36020,0.007255
36030,0.007498
36040,0.007459
36050,0.007331
36060,0.007317
36070,0.007381
36080,0.007343
36090,0.0074
36100,0.007312
36110,0.007301
36120,0.007417
36130,0.007284
36140,0.007365
36150,0.007495
36160,0.007418
36170,0.007314
36180,0.007361
36190,0.007384
36200,0.007399
36210,0.00732
36220,0.007383
36230,0.007369
36240,0.007311
36250,0.007373
36260,0.007362
36270,0.007381
36280,0.007361
36290,0.007376
36300,0.007341
36310,0.007438
36320,0.007335
36330,0.007414
36340,0.007509
36350,0.007409
36360,0.007437
36370,0.007428
36380,0.007469
36390,0.007394
36400,0.007403
36410,0.007425
36420,0.007438
36430,0.007433
36440,0.007424
36450,0.007432
36460,0.00741
36470,0.007616
36480,0.007512
36490,0.007545
36500,0.007415
36510,0.007396
36520,0.007456
36530,0.007498
36540,0.007448
36550,0.007434
36560,0.00743
36570,0.007521
36580,0.00773
36590,0.007475
36600,0.00745
36610,0.007491
36620,0.00742
36630,0.007448
36640,0.007447
36650,0.00751
36660,0.00757
36670,0.007509
36680,0.007475
36690,0.007669
36700,0.007496
36710,0.007444
36720,0.007502
36730,0.007505
36740,0.007467
36750,0.007422
36760,0.0075
36770,0.007518
36780,0.007432
36790,0.0075
36800,0.007658
36810,0.007621
36820,0.007559
36830,0.007604
36840,0.007526
36850,0.007509
36860,0.007527
36870,0.007564
36880,0.007473
36890,0.007483
36900,0.007555
36910,0.007692
36920,0.007538
36930,0.007532
36940,0.007583
36950,0.007582
36960,0.007564
36970,0.007543
36980,0.007508
36990,0.007524
37000,0.007551
37010,0.007522
37020,0.007729
37030,0.007544
37040,0.007588
37050,0.007621
37060,0.007699
37070,0.007505
37080,0.007624
37090,0.007558
37100,0.007592
37110,0.007532
37120,0.007571
37130,0.007783
37140,0.00754
37150,0.00754
37160,0.007548
37170,0.007645
37180,0.00761
37190,0.007639
37200,0.007612
37210,0.007604
37220,0.007668
37230,0.007584
37240,0.007658
37250,0.00759
37260,0.007622
37270,0.007616
37280,0.007661
37290,0.007598
37300,0.007642
37310,0.007641
37320,0.007657
37330,0.007607
37340,0.00761
37350,0.007625
37360,0.007768
37370,0.007626
37380,0.007683
37390,0.007668
37400,0.007636
37410,0.007666
37420,0.007662
37430,0.007715
37440,0.007608
37450,0.007802
37460,0.007644
37470,0.007613
37480,0.00771
37490,0.007617
37500,0.007651
37510,0.007624
37520,0.007655
37530,0.00772
37540,0.007707
37550,0.007688
37560,0.007808
37570,0.007697
37580,0.007714
37590,0.007676
37600,0.007733
37610,0.007684
37620,0.007653
37630,0.00771
37640,0.00765
37650,0.007701
37660,0.00775
37670,0.007847
37680,0.007708
37690,0.007679
37700,0.007695
37710,0.007701
37720,0.007682
37730,0.007795
37740,0.00776
37750,0.007737
37760,0.007702
37770,0.007714
37780,0.007874
37790,0.00772
37800,0.007711
37810,0.007704
37820,0.007728
37830,0.007735
37840,0.007821
37850,0.007766
37860,0.007755
37870,0.007731
37880,0.007822
37890,0.007972
37900,0.007786
37910,0.007772
37920,0.007783
37930,0.007766
37940,0.007817
37950,0.007694
37960,0.007882
37970,0.007742
37980,0.007759
37990,0.007735
38000,0.007935
38010,0.007843
38020,0.007799
38030,0.007743
38040,0.007851
38050,0.007846
38060,0.007788
38070,0.007777
38080,0.007784
38090,0.0078
38100,0.007827
38110,0.007988
38120,0.00779
38130,0.007796
38140,0.007812
38150,0.007801
38160,0.00785
38170,0.007829
38180,0.007876
38190,0.007796
38200,0.00781
38210,0.007843
38220,0.007768
38230,0.007849
38240,0.007806
38250,0.007877
38260,0.007866
38270,0.007853
38280,0.007798
38290,0.007902
38300,0.007847
38310,0.007813
38320,0.007867
38330,0.007892
38340,0.007871
38350,0.007873
38360,0.007852
38370,0.007956
38380,0.00789
38390,0.007883
38400,0.007826
38410,0.007937
38420,0.007919
38430,0.0081
38440,0.007872
38450,0.007846
38460,0.007834
38470,0.00791
38480,0.007917
38490,0.007873
38500,0.007846
38510,0.007948
38520,0.007867
38530,0.007957
38540,0.008056
38550,0.007857
38560,0.007887
38570,0.007971
38580,0.007889
38590,0.007893
38600,0.007964
38610,0.007949
38620,0.007911
38630,0.00795
38640,0.008188
38650,0.008067
38660,0.007991
38670,0.007995
38680,0.007932
38690,0.007905
38700,0.007996
38710,0.007961
38720,0.007994
38730,0.007939
38740,0.007969
38750,0.007911
38760,0.0082
38770,0.007918
38780,0.008062
38790,0.007945
38800,0.008051
38810,0.007954
38820,0.00799
38830,0.007949
38840,0.008043
38850,0.008031
38860,0.00809
38870,0.008203
38880,0.00803
38890,0.007977
38900,0.007998
38910,0.007987
38920,0.008013
38930,0.007993
38940,0.007974
38950,0.007968
38960,0.008015
38970,0.007962
38980,0.008162
38990,0.007995
39000,0.00806
39010,0.008002
39020,0.008056
39030,0.007983
39040,0.008075
39050,0.007993
39060,0.008079
39070,0.008018
39080,0.008021
39090,0.008208
39100,0.008213
39110,0.00803
39120,0.00812
39130,0.007999
39140,0.008083
39150,0.00808
39160,0.00812
39170,0.008069
39180,0.008042
39190,0.008006
39200,0.00823
39210,0.00811
39220,0.008168
39230,0.008024
39240,0.008138
39250,0.008043
39260,0.008114
39270,0.008049
39280,0.008036
39290,0.008081
39300,0.008077
39310,0.008091
39320,0.008107
39330,0.008076
39340,0.00811
39350,0.008098
39360,0.008046
39370,0.008077
39380,0.008054
39390,0.008088
39400,0.008108
39410,0.008127
39420,0.00814
39430,0.008065
39440,0.008085
39450,0.008151
39460,0.008156
39470,0.00813
39480,0.008087
39490,0.008193
39500,0.008205
39510,0.008148
39520,0.008312
39530,0.008265
39540,0.008075
39550,0.008173
39560,0.008122
39570,0.008122
39580,0.008119
39590,0.008104
39600,0.008227
39610,0.008148
39620,0.008293
39630,0.00835
39640,0.008089
39650,0.00818
39660,0.008227
39670,0.00818
39680,0.00815
39690,0.008221
39700,0.008148
39710,0.008233
39720,0.008135
39730,0.008195
39740,0.00838
39750,0.008243
39760,0.008177
39770,0.008262
39780,0.008189
39790,0.008218
39800,0.008216
39810,0.008248
39820,0.008191
39830,0.008266
39840,0.008209
39850,0.008355
39860,0.008131
39870,0.008392
39880,0.008193
39890,0.008258
39900,0.008192
39910,0.008314
39920,0.008297
39930,0.008174
39940,0.008216
39950,0.008246
39960,0.0084
39970,0.008156
39980,0.008244
39990,0.008278
40000,0.00824
40010,0.00819
40020,0.008278
40030,0.008279
40040,0.008388
40050,0.008277
40060,0.008264
40070,0.008379
40080,0.008286
40090,0.00822
40100,0.008284
40110,0.008223
40120,0.008261
40130,0.008255
40140,0.00826
40150,0.009267
40160,0.010225
40170,0.008311
40180,0.008552
40190,0.008258
40200,0.008324
40210,0.008295
40220,0.0083
40230,0.008341
40240,0.008271
40250,0.008305
40260,0.008331
40270,0.008623
40280,0.008281
40290,0.008393
40300,0.008292
40310,0.008326
40320,0.008268
40330,0.008397
40340,0.008306
40350,0.008292
40360,0.008366
40370,0.008357
40380,0.008251
40390,0.008398
40400,0.008347
40410,0.008305
40420,0.008347
40430,0.00841
40440,0.008304
40450,0.008308
40460,0.008387
40470,0.00838
40480,0.008337
40490,0.008375
40500,0.008531
40510,0.008309
40520,0.008404
40530,0.008369
40540,0.008376
40550,0.008339
40560,0.008369
40570,0.008381
40580,0.008381
40590,0.008323
40600,0.00835
40610,0.008534
40620,0.008415
40630,0.008464
40640,0.008432
40650,0.008403
40660,0.008397
40670,0.008407
40680,0.008392
40690,0.008548
40700,0.008383
40710,0.008424
40720,0.008529
40730,0.008473
40740,0.008368
40750,0.008396
40760,0.008402
40770,0.008472
40780,0.008381
40790,0.008634
40800,0.008507
40810,0.008503
40820,0.008416
40830,0.008588
40840,0.00844
40850,0.008467
40860,0.008546
40870,0.008469
40880,0.008408
40890,0.008448
40900,0.008467
40910,0.008417
40920,0.008463
40930,0.008417
40940,0.008693
40950,0.008424
40960,0.008507
40970,0.008524
40980,0.00844
40990,0.008462
41000,0.008455
41010,0.00844
41020,0.008531
41030,0.0085
41040,0.008471
41050,0.008646
41060,0.008796
41070,0.008483
41080,0.008424
41090,0.00854
41100,0.008473
41110,0.008488
41120,0.008418
41130,0.008508
41140,0.008516
41150,0.008505
41160,0.008632
41170,0.008535
41180,0.008598
41190,0.008459
41200,0.008524
41210,0.008534
41220,0.00852
41230,0.008468
41240,0.008551
41250,0.008503
41260,0.008527
41270,0.008759
41280,0.008545
41290,0.008534
41300,0.008523
41310,0.008525
41320,0.008511
41330,0.008569
41340,0.008651
41350,0.008601
41360,0.008523
41370,0.008666
41380,0.008543
41390,0.008577
41400,0.00856
41410,0.008704
41420,0.008551
41430,0.008544
41440,0.008581
41450,0.008623
41460,0.008557
41470,0.008573
41480,0.008766
41490,0.008651
41500,0.008587
41510,0.008592
41520,0.00859
41530,0.008602
41540,0.008682
41550,0.008575
41560,0.008633
41570,0.008598
41580,0.00862
41590,0.008834
41600,0.008587
41610,0.00866
41620,0.008614
41630,0.008606
41640,0.008632
41650,0.008698
41660,0.008601
41670,0.008594
41680,0.008619
41690,0.008631
41700,0.008806
41710,0.008686
41720,0.00867
41730,0.008642
41740,0.008589
41750,0.008636
41760,0.008691
41770,0.008635
41780,0.008715
41790,0.008754
41800,0.008703
41810,0.008771
41820,0.008656
41830,0.008654
41840,0.008695
41850,0.008639
41860,0.008653
41870,0.008637
41880,0.008716
41890,0.008626
41900,0.008768
41910,0.008648
41920,0.00891
41930,0.00869
41940,0.008667
41950,0.008685
41960,0.008738
41970,0.008713
41980,0.008696
41990,0.008691
42000,0.008714
42010,0.008672
42020,0.008694
42030,0.008892
42040,0.008784
42050,0.00867
42060,0.00873
42070,0.00869
42080,0.008812
42090,0.008656
42100,0.008733
42110,0.008722
42120,0.008803
42130,0.008786
42140,0.008923
42150,0.00873
42160,0.008775
42170,0.008712
42180,0.008821
42190,0.008759
42200,0.008766
42210,0.008851
42220,0.008815
42230,0.008785
42240,0.008781
42250,0.008956
42260,0.00877
42270,0.008758
42280,0.008743
42290,0.008708
42300,0.008756
42310,0.008821
42320,0.008752
42330,0.008768
42340,0.008739
42350,0.008751
42360,0.008797
42370,0.008756
42380,0.008734
42390,0.008791
42400,0.008778
42410,0.00881
42420,0.008805
42430,0.008846
42440,0.008766
42450,0.008836
42460,0.008974
42470,0.008803
42480,0.008897
42490,0.008795
42500,0.008808
42510,0.008859
42520,0.008827
42530,0.008834
42540,0.008888
42550,0.008878
42560,0.008871
42570,0.009037
42580,0.008786
42590,0.008864
42600,0.008811
42610,0.008839
42620,0.00881
42630,0.00881
42640,0.008915
42650,0.008857
42660,0.008828
42670,0.008815
42680,0.009017
42690,0.008802
42700,0.008948
42710,0.008858
42720,0.008832
42730,0.008943
42740,0.008851
42750,0.008897
42760,0.008871
42770,0.008933
42780,0.008906
42790,0.009057
42800,0.008897
42810,0.008968
42820,0.008879
42830,0.008854
42840,0.008911
42850,0.008959
42860,0.008976
42870,0.008952
42880,0.008866
42890,0.008902
42900,0.009077
42910,0.008927
42920,0.009018
42930,0.008916
42940,0.008885
42950,0.008977
42960,0.008967
42970,0.008923
42980,0.008914
42990,0.008972
43000,0.008946
43010,0.009126
43020,0.008852
43030,0.008904
43040,0.009047
43050,0.008943
43060,0.00894
43070,0.008901
43080,0.008978
43090,0.008936
43100,0.008953
43110,0.00893
43120,0.0091
43130,0.008977
43140,0.008937
43150,0.009005
43160,0.008921
43170,0.009003
43180,0.008924
43190,0.008971
43200,0.008983
43210,0.008955
43220,0.009003
43230,0.009172
43240,0.008958
43250,0.008948
43260,0.009033
43270,0.008992
43280,0.009013
43290,0.008948
43300,0.00905
43310,0.009082
43320,0.009002
43330,0.009011
43340,0.009165
43350,0.009035
43360,0.009001
43370,0.009009
43380,0.009055
43390,0.008959
43400,0.009237
43410,0.00897
43420,0.009069
43430,0.009021
43440,0.009211
43450,0.009063
43460,0.009007
43470,0.009054
43480,0.00908
43490,0.009073
43500,0.009023
43510,0.009089
43520,0.009112
43530,0.009075
43540,0.009105
43550,0.00923
43560,0.009104
43570,0.009034
43580,0.009058
43590,0.009053
43600,0.009101
43610,0.009112
43620,0.009014
43630,0.009082
43640,0.009048
43650,0.009094
43660,0.009283
43670,0.009167
43680,0.009141
43690,0.009047
43700,0.009168
43710,0.009049
43720,0.009154
43730,0.009037
43740,0.009081
43750,0.009136
43760,0.009158
43770,0.009326
43780,0.009181
43790,0.009113
43800,0.009094
43810,0.009189
43820,0.009193
43830,0.009122
43840,0.009105
43850,0.009142
43860,0.009345
43870,0.009148
43880,0.009283
43890,0.009188
43900,0.009097
43910,0.009138
43920,0.009104
43930,0.009115
43940,0.009113
43950,0.009154
43960,0.009133
43970,0.009138
43980,0.009172
43990,0.009314
44000,0.009175
44010,0.009153
44020,0.009198
44030,0.009241
44040,0.009158
44050,0.009201
44060,0.009187
44070,0.009155
44080,0.009124
44090,0.009225
44100,0.009429
44110,0.009233
44120,0.009214
44130,0.009168
44140,0.00929
44150,0.009184
44160,0.009267
44170,0.0092
44180,0.009164
44190,0.009328
44200,0.009213
44210,0.009377
44220,0.009173
44230,0.009191
44240,0.009325
44250,0.009301
44260,0.009232
44270,0.009162
44280,0.00926
44290,0.009247
44300,0.00923
44310,0.009262
44320,0.009402
44330,0.009255
44340,0.009188
44350,0.009233
44360,0.009255
44370,0.009279
44380,0.009266
44390,0.009215
44400,0.009311
44410,0.009222
44420,0.009263
44430,0.009461
44440,0.009237
44450,0.009296
44460,0.009283
44470,0.009353
44480,0.009261
44490,0.009304
44500,0.009301
44510,0.009268
44520,0.009221
44530,0.009488
44540,0.009327
44550,0.009227
44560,0.009246
44570,0.009323
44580,0.009277
44590,0.00931
44600,0.00938
44610,0.009276
44620,0.009276
44630,0.009325
44640,0.009559
44650,0.009296
44660,0.009283
44670,0.0093
44680,0.009363
44690,0.009328
44700,0.009259
44710,0.009357
44720,0.009277
44730,0.009323
44740,0.009337
44750,0.009629
44760,0.009345
44770,0.0094
44780,0.009409
44790,0.009283
44800,0.009426
44810,0.009331
44820,0.009367
44830,0.009391
44840,0.009381
44850,0.009321
44860,0.00959
44870,0.009341
44880,0.009369
44890,0.009374
44900,0.009387
44910,0.009344
44920,0.009393
44930,0.009498
44940,0.009336
